Cluster,Word,Response,jP_XC,jP_CX,jP_CCX,jP_CCCX,OnsetMax,Morph_XC,Morph_CX,Morph_CCX,Morph_CCCX,Frequency,P_stress,P_lax,codaP,onsetP
"('Z',)",physique,X,0.1168893241395907,0.8831106758604093,0,0,XC,0.25,0.25,0,0,1,False,True,,
"('M',)",yummy,XC,0.7166613943220214,0.2833386056779786,0,0,XC,0,1,0,0,11,True,True,0.9103498542274052,0.1994152046783626
"('M',)",yummy,CX,0.7166613943220214,0.2833386056779786,0,0,XC,0,1,0,0,12,True,True,0.08965014577259474,0.8005847953216375
"('M',)",yummy,X,0.7166613943220214,0.2833386056779786,0,0,XC,0,1,0,0,0,True,True,,
"('L',)",daily,XC,0.31565311098505777,0.6843468890149422,0,0,XC,1,0,0,0,23,True,False,0.7553674024795888,0.1299650460756276
"('L',)",daily,CX,0.31565311098505777,0.6843468890149422,0,0,XC,1,0,0,0,0,True,False,0.24463259752041122,0.8700349539243725
"('L',)",daily,X,0.31565311098505777,0.6843468890149422,0,0,XC,1,0,0,0,0,True,False,,
"('F',)",deafen,XC,0.8871328045101751,0.11286719548982489,0,0,XC,0,1,0,0,9,True,True,0.9801203243526027,0.1375019688139865
"('F',)",deafen,CX,0.8871328045101751,0.11286719548982489,0,0,XC,0,1,0,0,14,True,True,0.019879675647397326,0.8624980311860135
"('F',)",deafen,X,0.8871328045101751,0.11286719548982489,0,0,XC,0,1,0,0,0,True,True,,
"('N', 'Y')",inure,XC,0.03504817135908709,0.9649518286409129,0.0,0,CX,0.25,0.25,0.25,0,1,True,True,0.7205769230769231,0.0005270555165144062
"('N', 'Y')",inure,CX,0.03504817135908709,0.9649518286409129,0.0,0,CX,0.25,0.25,0.25,0,20,True,True,0.27942307692307683,0.03742094167252285
"('N', 'Y')",inure,CCX,0.03504817135908709,0.9649518286409129,0.0,0,CX,0.25,0.25,0.25,0,1,True,True,0.0,0.9620520028109627
"('N', 'Y')",inure,X,0.03504817135908709,0.9649518286409129,0.0,0,CX,0.25,0.25,0.25,0,1,True,True,,
"('R',)",horrid,XC,0.8274208846035972,0.1725791153964029,0,0,XC,0.25,0.25,0,0,3,True,True,0.944185460501449,0.22083096186681847
"('R',)",horrid,CX,0.8274208846035972,0.1725791153964029,0,0,XC,0.25,0.25,0,0,20,True,True,0.055814539498551086,0.7791690381331815
"('R',)",horrid,X,0.8274208846035972,0.1725791153964029,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('CH', 'B')",matchbook,XC,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True,0.9847568988173455,0.0
"('CH', 'B')",matchbook,CX,0.0,1.0,0.0,0,CX,0,1,0,0,23,True,True,0.015243101182654399,0.15676008623344626
"('CH', 'B')",matchbook,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True,0.0,0.8432399137665537
"('CH', 'B')",matchbook,X,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True,,
"('R', 'S')",yourself,XC,0.0,0.794575051991625,0.2054249480083749,0,CX,0.25,0.25,0.25,0,0,False,True,0.9403940268540596,0.0
"('R', 'S')",yourself,CX,0.0,0.794575051991625,0.2054249480083749,0,CX,0.25,0.25,0.25,0,23,False,True,0.05559041284979294,0.2183842420782187
"('R', 'S')",yourself,CCX,0.0,0.794575051991625,0.2054249480083749,0,CX,0.25,0.25,0.25,0,0,False,True,0.004015560296147571,0.7816157579217813
"('R', 'S')",yourself,X,0.0,0.794575051991625,0.2054249480083749,0,CX,0.25,0.25,0.25,0,0,False,True,,
"('R', 'D')",cordon,XC,0.0,0.5077009084556254,0.4922990915443745,0,CX,0.25,0.25,0.25,0,1,True,True,0.9302383316782524,0.0
"('R', 'D')",cordon,CX,0.0,0.5077009084556254,0.4922990915443745,0,CX,0.25,0.25,0.25,0,21,True,True,0.05499006951340615,0.21693121693121697
"('R', 'D')",cordon,CCX,0.0,0.5077009084556254,0.4922990915443745,0,CX,0.25,0.25,0.25,0,1,True,True,0.014771598808341611,0.783068783068783
"('R', 'D')",cordon,X,0.0,0.5077009084556254,0.4922990915443745,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('L', 'B')",bellboy,XC,0.0,0.9933947539196032,0.006605246080396797,0,CX,0,1,0,0,0,True,True,0.7551390568319226,0.0
"('L', 'B')",bellboy,CX,0.0,0.9933947539196032,0.006605246080396797,0,CX,0,1,0,0,23,True,True,0.244558645707376,0.15676008623344626
"('L', 'B')",bellboy,CCX,0.0,0.9933947539196032,0.006605246080396797,0,CX,0,1,0,0,0,True,True,0.00030229746070133004,0.8432399137665537
"('L', 'B')",bellboy,X,0.0,0.9933947539196032,0.006605246080396797,0,CX,0,1,0,0,0,True,True,,
"('K',)",pickings,XC,0.7122404618686946,0.28775953813130534,0,0,XC,0,1,0,0,9,True,True,0.882477626000942,0.2479055074852356
"('K',)",pickings,CX,0.7122404618686946,0.28775953813130534,0,0,XC,0,1,0,0,14,True,True,0.11752237399905792,0.7520944925147645
"('K',)",pickings,X,0.7122404618686946,0.28775953813130534,0,0,XC,0,1,0,0,0,True,True,,
"('DH',)",whether,XC,0.7756492638370178,0.22435073616298218,0,0,XC,0.25,0.25,0,0,15,True,True,0.9974710501796885,0.008689355539464158
"('DH',)",whether,CX,0.7756492638370178,0.22435073616298218,0,0,XC,0.25,0.25,0,0,8,True,True,0.0025289498203114593,0.9913106444605359
"('DH',)",whether,X,0.7756492638370178,0.22435073616298218,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('JH',)",suggest,XC,0.6457744894239216,0.3542255105760785,0,0,XC,0.25,0.25,0,0,5,False,True,0.9639825057885257,0.06377158488630535
"('JH',)",suggest,CX,0.6457744894239216,0.3542255105760785,0,0,XC,0.25,0.25,0,0,18,False,True,0.036017494211474134,0.9362284151136946
"('JH',)",suggest,X,0.6457744894239216,0.3542255105760785,0,0,XC,0.25,0.25,0,0,0,False,True,,
"('L',)",filling,XC,0.31565311098505777,0.6843468890149422,0,0,XC,0,1,0,0,6,True,True,0.7553674024795888,0.1299650460756276
"('L',)",filling,CX,0.31565311098505777,0.6843468890149422,0,0,XC,0,1,0,0,17,True,True,0.24463259752041122,0.8700349539243725
"('L',)",filling,X,0.31565311098505777,0.6843468890149422,0,0,XC,0,1,0,0,0,True,True,,
"('S', 'K')",whisky,XC,0.2984379566960288,0.6571395701166758,0.044422473187295475,0,XC,0.25,0.25,0.25,0,8,True,True,0.8319271758436945,0.02176541717049577
"('S', 'K')",whisky,CX,0.2984379566960288,0.6571395701166758,0.044422473187295475,0,XC,0.25,0.25,0.25,0,14,True,True,0.16440941385435165,0.24250974069595596
"('S', 'K')",whisky,CCX,0.2984379566960288,0.6571395701166758,0.044422473187295475,0,XC,0.25,0.25,0.25,0,1,True,True,0.0036634103019538176,0.7357248421335484
"('S', 'K')",whisky,X,0.2984379566960288,0.6571395701166758,0.044422473187295475,0,XC,0.25,0.25,0.25,0,0,True,True,,
"('R', 'K')",market,XC,0.0,0.7725129289148792,0.22748707108512067,0,CX,0.25,0.25,0.25,0,1,True,False,0.9390977443609023,0.0
"('R', 'K')",market,CX,0.0,0.7725129289148792,0.22748707108512067,0,CX,0.25,0.25,0.25,0,19,True,False,0.055513784461152876,0.2479055074852356
"('R', 'K')",market,CCX,0.0,0.7725129289148792,0.22748707108512067,0,CX,0.25,0.25,0.25,0,3,True,False,0.005388471177944862,0.7520944925147645
"('R', 'K')",market,X,0.0,0.7725129289148792,0.22748707108512067,0,CX,0.25,0.25,0.25,0,0,True,False,,
"('S',)",classic,XC,0.5857147118969894,0.41428528810301046,0,0,XC,0,1,0,0,15,True,True,0.8349860724233983,0.2183842420782187
"('S',)",classic,CX,0.5857147118969894,0.41428528810301046,0,0,XC,0,1,0,0,8,True,True,0.16501392757660163,0.7816157579217813
"('S',)",classic,X,0.5857147118969894,0.41428528810301046,0,0,XC,0,1,0,0,0,True,True,,
"('N', 'T')",pointer,XC,0.0,0.31874402806753044,0.6812559719324696,0,CX,0,1,0,0,1,True,False,0.6664295242329924,0.0
"('N', 'T')",pointer,CX,0.0,0.31874402806753044,0.6812559719324696,0,CX,0,1,0,0,16,True,False,0.25842596709648724,0.119755666291593
"('N', 'T')",pointer,CCX,0.0,0.31874402806753044,0.6812559719324696,0,CX,0,1,0,0,6,True,False,0.07514450867052024,0.8802443337084069
"('N', 'T')",pointer,X,0.0,0.31874402806753044,0.6812559719324696,0,CX,0,1,0,0,0,True,False,,
"('D', 'L')",medley,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,3,True,True,0.8771067415730337,0.0
"('D', 'L')",medley,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,20,True,True,0.12289325842696627,0.1299650460756276
"('D', 'L')",medley,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True,0.0,0.8700349539243725
"('D', 'L')",medley,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('N', 'D', 'M')",windmill,XC,0.0,0.0,1.0,0.0,CCX,0,0,1,0,1,True,True,0.7020140515222483,0.0
"('N', 'D', 'M')",windmill,CX,0.0,0.0,1.0,0.0,CCX,0,0,1,0,5,True,True,0.27222482435597184,0.0
"('N', 'D', 'M')",windmill,CCX,0.0,0.0,1.0,0.0,CCX,0,0,1,0,17,True,True,0.02576112412177986,0.1994152046783626
"('N', 'D', 'M')",windmill,CCCX,0.0,0.0,1.0,0.0,CCX,0,0,1,0,0,True,True,0.0,0.8005847953216375
"('N', 'D', 'M')",windmill,X,0.0,0.0,1.0,0.0,CCX,0,0,1,0,0,True,True,,
"('T',)",photon,XC,0.38148849821433184,0.6185115017856682,0,0,XC,0.25,0.25,0,0,23,True,False,0.8192850114791734,0.119755666291593
"('T',)",photon,CX,0.38148849821433184,0.6185115017856682,0,0,XC,0.25,0.25,0,0,0,True,False,0.18071498852082649,0.8802443337084069
"('T',)",photon,X,0.38148849821433184,0.6185115017856682,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('N', 'T')",winter,XC,0.0,0.31874402806753044,0.6812559719324696,0,CX,0.25,0.25,0.25,0,2,True,True,0.6664295242329924,0.0
"('N', 'T')",winter,CX,0.0,0.31874402806753044,0.6812559719324696,0,CX,0.25,0.25,0.25,0,21,True,True,0.25842596709648724,0.119755666291593
"('N', 'T')",winter,CCX,0.0,0.31874402806753044,0.6812559719324696,0,CX,0.25,0.25,0.25,0,0,True,True,0.07514450867052024,0.8802443337084069
"('N', 'T')",winter,X,0.0,0.31874402806753044,0.6812559719324696,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('F',)",defect,XC,0.8871328045101751,0.11286719548982489,0,0,XC,0.25,0.25,0,0,23,True,False,0.9801203243526027,0.1375019688139865
"('F',)",defect,CX,0.8871328045101751,0.11286719548982489,0,0,XC,0.25,0.25,0,0,0,True,False,0.019879675647397326,0.8624980311860135
"('F',)",defect,X,0.8871328045101751,0.11286719548982489,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('N',)",rainy,XC,0.21103738610226522,0.7889626138977348,0,0,XC,0,1,0,0,21,True,False,0.7205769230769231,0.0939774983454666
"('N',)",rainy,CX,0.21103738610226522,0.7889626138977348,0,0,XC,0,1,0,0,2,True,False,0.27942307692307683,0.9060225016545335
"('N',)",rainy,X,0.21103738610226522,0.7889626138977348,0,0,XC,0,1,0,0,0,True,False,,
"('NG', 'K')",winkle,XC,0.0,0.8137350664963559,0.18626493350364418,0,CX,0.25,0.25,0.25,0,1,True,True,0.8869688720558646,0.0
"('NG', 'K')",winkle,CX,0.0,0.8137350664963559,0.18626493350364418,0,CX,0.25,0.25,0.25,0,17,True,True,0.10510119540774054,0.2479055074852356
"('NG', 'K')",winkle,CCX,0.0,0.8137350664963559,0.18626493350364418,0,CX,0.25,0.25,0.25,0,5,True,True,0.00792993253639484,0.7520944925147645
"('NG', 'K')",winkle,X,0.0,0.8137350664963559,0.18626493350364418,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('S', 'T', 'HH')",masthead,XC,0.0,0.0,1.0,0.0,CCX,0,0,1,0,1,True,True,0.7905897246544993,0.0
"('S', 'T', 'HH')",masthead,CX,0.0,0.0,1.0,0.0,CCX,0,0,1,0,5,True,True,0.15624010971621474,0.0
"('S', 'T', 'HH')",masthead,CCX,0.0,0.0,1.0,0.0,CCX,0,0,1,0,17,True,True,0.053170165629285775,0.1406151914626491
"('S', 'T', 'HH')",masthead,CCCX,0.0,0.0,1.0,0.0,CCX,0,0,1,0,0,True,True,0.0,0.8593848085373509
"('S', 'T', 'HH')",masthead,X,0.0,0.0,1.0,0.0,CCX,0,0,1,0,0,True,True,,
"('L',)",deluxe,XC,0.31565311098505777,0.6843468890149422,0,0,XC,0.25,0.25,0,0,20,False,True,0.7553674024795888,0.1299650460756276
"('L',)",deluxe,CX,0.31565311098505777,0.6843468890149422,0,0,XC,0.25,0.25,0,0,3,False,True,0.24463259752041122,0.8700349539243725
"('L',)",deluxe,X,0.31565311098505777,0.6843468890149422,0,0,XC,0.25,0.25,0,0,0,False,True,,
"('S', 'T')",plaster,XC,0.4002269768683868,0.17129534394680482,0.42847767918480834,0,XC,0.25,0.25,0.25,0,7,True,True,0.7905897246544993,0.0523990860624524
"('S', 'T')",plaster,CX,0.4002269768683868,0.17129534394680482,0.42847767918480834,0,XC,0.25,0.25,0.25,0,14,True,True,0.15624010971621474,0.11348057882711349
"('S', 'T')",plaster,CCX,0.4002269768683868,0.17129534394680482,0.42847767918480834,0,XC,0.25,0.25,0.25,0,2,True,True,0.053170165629285775,0.8341203351104342
"('S', 'T')",plaster,X,0.4002269768683868,0.17129534394680482,0.42847767918480834,0,XC,0.25,0.25,0.25,0,0,True,True,,
"('K', 'Y')",stockyard,XC,0.5523476195289598,0.44765238047104017,0.0,0,XC,0,1,0,0,4,True,False,0.882477626000942,0.006114605171208944
"('K', 'Y')",stockyard,CX,0.5523476195289598,0.44765238047104017,0.0,0,XC,0,1,0,0,18,True,False,0.11752237399905792,0.03721174004192873
"('K', 'Y')",stockyard,CCX,0.5523476195289598,0.44765238047104017,0.0,0,XC,0,1,0,0,1,True,False,0.0,0.9566736547868623
"('K', 'Y')",stockyard,X,0.5523476195289598,0.44765238047104017,0.0,0,XC,0,1,0,0,0,True,False,,
"('R',)",maraud,XC,0.8274208846035972,0.1725791153964029,0,0,XC,0.25,0.25,0,0,17,False,True,0.944185460501449,0.22083096186681847
"('R',)",maraud,CX,0.8274208846035972,0.1725791153964029,0,0,XC,0.25,0.25,0,0,6,False,True,0.055814539498551086,0.7791690381331815
"('R',)",maraud,X,0.8274208846035972,0.1725791153964029,0,0,XC,0.25,0.25,0,0,0,False,True,,
"('N', 'D')",winder,XC,0.0,0.7453799281808742,0.25462007181912594,0,CX,0,1,0,0,0,True,True,0.7020140515222483,0.0
"('N', 'D')",winder,CX,0.0,0.7453799281808742,0.25462007181912594,0,CX,0,1,0,0,21,True,True,0.27222482435597184,0.21693121693121697
"('N', 'D')",winder,CCX,0.0,0.7453799281808742,0.25462007181912594,0,CX,0,1,0,0,2,True,True,0.02576112412177986,0.783068783068783
"('N', 'D')",winder,X,0.0,0.7453799281808742,0.25462007181912594,0,CX,0,1,0,0,0,True,True,,
"('L',)",wily,XC,0.31565311098505777,0.6843468890149422,0,0,XC,0,1,0,0,17,True,False,0.7553674024795888,0.1299650460756276
"('L',)",wily,CX,0.31565311098505777,0.6843468890149422,0,0,XC,0,1,0,0,6,True,False,0.24463259752041122,0.8700349539243725
"('L',)",wily,X,0.31565311098505777,0.6843468890149422,0,0,XC,0,1,0,0,0,True,False,,
"('L',)",delay,XC,0.31565311098505777,0.6843468890149422,0,0,XC,0.25,0.25,0,0,23,False,True,0.7553674024795888,0.1299650460756276
"('L',)",delay,CX,0.31565311098505777,0.6843468890149422,0,0,XC,0.25,0.25,0,0,0,False,True,0.24463259752041122,0.8700349539243725
"('L',)",delay,X,0.31565311098505777,0.6843468890149422,0,0,XC,0.25,0.25,0,0,0,False,True,,
"('P', 'M')",chapman,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True,0.9565994383456726,0.0
"('P', 'M')",chapman,CX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,23,True,True,0.043400561654327284,0.1994152046783626
"('P', 'M')",chapman,CCX,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True,0.0,0.8005847953216375
"('P', 'M')",chapman,X,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True,,
"('W',)",aware,XC,1.0,0.0,0,0,XC,1,0,0,0,23,False,True,1.0,0.0986008230452675
"('W',)",aware,CX,1.0,0.0,0,0,XC,1,0,0,0,0,False,True,0.0,0.9013991769547325
"('W',)",aware,X,1.0,0.0,0,0,XC,1,0,0,0,0,False,True,,
"('S',)",decide,XC,0.5857147118969894,0.41428528810301046,0,0,XC,0.25,0.25,0,0,21,True,True,0.8349860724233983,0.2183842420782187
"('S',)",decide,CX,0.5857147118969894,0.41428528810301046,0,0,XC,0.25,0.25,0,0,2,True,True,0.16501392757660163,0.7816157579217813
"('S',)",decide,X,0.5857147118969894,0.41428528810301046,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('T',)",witting,XC,0.38148849821433184,0.6185115017856682,0,0,XC,0,1,0,0,10,True,True,0.8192850114791734,0.119755666291593
"('T',)",witting,CX,0.38148849821433184,0.6185115017856682,0,0,XC,0,1,0,0,13,True,True,0.18071498852082649,0.8802443337084069
"('T',)",witting,X,0.38148849821433184,0.6185115017856682,0,0,XC,0,1,0,0,0,True,True,,
"('Z',)",wizard,XC,0.1168893241395907,0.8831106758604093,0,0,XC,0.25,0.25,0,0,13,True,True,0.9282794500185805,0.01012292118582791
"('Z',)",wizard,CX,0.1168893241395907,0.8831106758604093,0,0,XC,0.25,0.25,0,0,10,True,True,0.07172054998141955,0.9898770788141721
"('Z',)",wizard,X,0.1168893241395907,0.8831106758604093,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('D', 'M')",woodman,XC,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True,0.8771067415730337,0.0
"('D', 'M')",woodman,CX,0.0,1.0,0.0,0,CX,0,1,0,0,22,True,True,0.12289325842696627,0.1994152046783626
"('D', 'M')",woodman,CCX,0.0,1.0,0.0,0,CX,0,1,0,0,1,True,True,0.0,0.8005847953216375
"('D', 'M')",woodman,X,0.0,1.0,0.0,0,CX,0,1,0,0,0,True,True,,
"('R',)",very,XC,0.8274208846035972,0.1725791153964029,0,0,XC,0.25,0.25,0,0,7,True,True,0.944185460501449,0.22083096186681847
"('R',)",very,CX,0.8274208846035972,0.1725791153964029,0,0,XC,0.25,0.25,0,0,16,True,True,0.055814539498551086,0.7791690381331815
"('R',)",very,X,0.8274208846035972,0.1725791153964029,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('R', 'K')",markup,XC,0.0,0.7725129289148792,0.22748707108512067,0,CX,0,0,1,0,0,True,False,0.9390977443609023,0.0
"('R', 'K')",markup,CX,0.0,0.7725129289148792,0.22748707108512067,0,CX,0,0,1,0,8,True,False,0.055513784461152876,0.2479055074852356
"('R', 'K')",markup,CCX,0.0,0.7725129289148792,0.22748707108512067,0,CX,0,0,1,0,15,True,False,0.005388471177944862,0.7520944925147645
"('R', 'K')",markup,X,0.0,0.7725129289148792,0.22748707108512067,0,CX,0,0,1,0,0,True,False,,
"('P',)",suppose,XC,0.8338660131144698,0.16613398688553027,0,0,XC,0.25,0.25,0,0,22,False,True,0.9565994383456726,0.1854826714264465
"('P',)",suppose,CX,0.8338660131144698,0.16613398688553027,0,0,XC,0.25,0.25,0,0,1,False,True,0.043400561654327284,0.8145173285735534
"('P',)",suppose,X,0.8338660131144698,0.16613398688553027,0,0,XC,0.25,0.25,0,0,0,False,True,,
"('N', 'D', 'R')",wondrous,XC,0.0,0.46176080387814694,0.538239196121853,0.0,CX,0,0,0,1,0,True,True,0.7020140515222483,0.0
"('N', 'D', 'R')",wondrous,CX,0.0,0.46176080387814694,0.538239196121853,0.0,CX,0,0,0,1,19,True,True,0.27222482435597184,0.017612524461839533
"('N', 'D', 'R')",wondrous,CCX,0.0,0.46176080387814694,0.538239196121853,0.0,CX,0,0,0,1,2,True,True,0.02576112412177986,0.21694157114900758
"('N', 'D', 'R')",wondrous,CCCX,0.0,0.46176080387814694,0.538239196121853,0.0,CX,0,0,0,1,2,True,True,0.0,0.7654459043891529
"('N', 'D', 'R')",wondrous,X,0.0,0.46176080387814694,0.538239196121853,0.0,CX,0,0,0,1,0,True,True,,
"('Z',)",measles,XC,0.1168893241395907,0.8831106758604093,0,0,XC,0.25,0.25,0,0,18,True,False,0.9282794500185805,0.01012292118582791
"('Z',)",measles,CX,0.1168893241395907,0.8831106758604093,0,0,XC,0.25,0.25,0,0,5,True,False,0.07172054998141955,0.9898770788141721
"('Z',)",measles,X,0.1168893241395907,0.8831106758604093,0,0,XC,0.25,0.25,0,0,0,True,False,,
"('R', 'T')",pertain,XC,0.0,0.47355748880442283,0.5264425111955772,0,CX,0.25,0.25,0.25,0,0,False,True,0.9362818590704649,0.0
"('R', 'T')",pertain,CX,0.0,0.47355748880442283,0.5264425111955772,0,CX,0.25,0.25,0.25,0,23,False,True,0.055347326336831586,0.119755666291593
"('R', 'T')",pertain,CCX,0.0,0.47355748880442283,0.5264425111955772,0,CX,0.25,0.25,0.25,0,0,False,True,0.008370814592703649,0.8802443337084069
"('R', 'T')",pertain,X,0.0,0.47355748880442283,0.5264425111955772,0,CX,0.25,0.25,0.25,0,0,False,True,,
"('S', 'T')",cystic,XC,0.4002269768683868,0.17129534394680482,0.42847767918480834,0,XC,0.25,0.25,0.25,0,3,True,True,0.7905897246544993,0.0523990860624524
"('S', 'T')",cystic,CX,0.4002269768683868,0.17129534394680482,0.42847767918480834,0,XC,0.25,0.25,0.25,0,20,True,True,0.15624010971621474,0.11348057882711349
"('S', 'T')",cystic,CCX,0.4002269768683868,0.17129534394680482,0.42847767918480834,0,XC,0.25,0.25,0.25,0,0,True,True,0.053170165629285775,0.8341203351104342
"('S', 'T')",cystic,X,0.4002269768683868,0.17129534394680482,0.42847767918480834,0,XC,0.25,0.25,0.25,0,0,True,True,,
"('R',)",theorem,XC,0.8274208846035972,0.1725791153964029,0,0,XC,0.25,0.25,0,0,12,True,True,0.944185460501449,0.22083096186681847
"('R',)",theorem,CX,0.8274208846035972,0.1725791153964029,0,0,XC,0.25,0.25,0,0,11,True,True,0.055814539498551086,0.7791690381331815
"('R',)",theorem,X,0.8274208846035972,0.1725791153964029,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('L',)",wallow,XC,0.31565311098505777,0.6843468890149422,0,0,XC,0.25,0.25,0,0,12,True,False,0.7553674024795888,0.1299650460756276
"('L',)",wallow,CX,0.31565311098505777,0.6843468890149422,0,0,XC,0.25,0.25,0,0,10,True,False,0.24463259752041122,0.8700349539243725
"('L',)",wallow,X,0.31565311098505777,0.6843468890149422,0,0,XC,0.25,0.25,0,0,1,True,False,,
"('F',)",sniffle,XC,0.8871328045101751,0.11286719548982489,0,0,XC,0.25,0.25,0,0,16,True,True,0.9801203243526027,0.1375019688139865
"('F',)",sniffle,CX,0.8871328045101751,0.11286719548982489,0,0,XC,0.25,0.25,0,0,7,True,True,0.019879675647397326,0.8624980311860135
"('F',)",sniffle,X,0.8871328045101751,0.11286719548982489,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('N', 'T', 'R')",sentry,XC,0.0,0.40328605814075164,0.5967139418592484,0.0,CX,0.25,0.25,0.25,0.25,1,True,True,0.6664295242329924,0.0
"('N', 'T', 'R')",sentry,CX,0.0,0.40328605814075164,0.5967139418592484,0.0,CX,0.25,0.25,0.25,0.25,21,True,True,0.25842596709648724,0.041592799672712386
"('N', 'T', 'R')",sentry,CCX,0.0,0.40328605814075164,0.5967139418592484,0.0,CX,0.25,0.25,0.25,0.25,1,True,True,0.07514450867052024,0.21164598390835948
"('N', 'T', 'R')",sentry,CCCX,0.0,0.40328605814075164,0.5967139418592484,0.0,CX,0.25,0.25,0.25,0.25,0,True,True,0.0,0.746761216418928
"('N', 'T', 'R')",sentry,X,0.0,0.40328605814075164,0.5967139418592484,0.0,CX,0.25,0.25,0.25,0.25,0,True,True,,
"('K', 'R')",decrease,XC,0.5454327747073435,0.45456722529265653,0.0,0,XC,0.25,0.25,0.25,0,23,False,True,0.882477626000942,0.034084661902144035
"('K', 'R')",decrease,CX,0.5454327747073435,0.45456722529265653,0.0,0,XC,0.25,0.25,0.25,0,0,False,True,0.11752237399905792,0.2133040131940627
"('K', 'R')",decrease,CCX,0.5454327747073435,0.45456722529265653,0.0,0,XC,0.25,0.25,0.25,0,0,False,True,0.0,0.7526113249037932
"('K', 'R')",decrease,X,0.5454327747073435,0.45456722529265653,0.0,0,XC,0.25,0.25,0.25,0,0,False,True,,
"('L',)",dolly,XC,0.31565311098505777,0.6843468890149422,0,0,XC,0,1,0,0,15,True,False,0.7553674024795888,0.1299650460756276
"('L',)",dolly,CX,0.31565311098505777,0.6843468890149422,0,0,XC,0,1,0,0,8,True,False,0.24463259752041122,0.8700349539243725
"('L',)",dolly,X,0.31565311098505777,0.6843468890149422,0,0,XC,0,1,0,0,0,True,False,,
"('D',)",piddle,XC,0.6641118416786628,0.3358881583213372,0,0,XC,0.25,0.25,0,0,17,True,True,0.8771067415730337,0.21693121693121697
"('D',)",piddle,CX,0.6641118416786628,0.3358881583213372,0,0,XC,0.25,0.25,0,0,6,True,True,0.12289325842696627,0.783068783068783
"('D',)",piddle,X,0.6641118416786628,0.3358881583213372,0,0,XC,0.25,0.25,0,0,0,True,True,,
"('B', 'S')",absence,XC,0.0,1.0,0.0,0,CX,0.25,0.25,0.25,0,0,True,True,0.9850157728706624,0.0
